RedCrash,q47bdm5,28,0,Mohaca the Gale,5479414,0,9215,548769,0,89267,0,2282935,0,2549226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,1,Takedar the Reborn,5640431,2977483,1456415,585133,0,151710,0,469687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,2,Mohaca the Gale,5525595,1181350,0,0,515916,0,200394,1442423,2185509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,3,Sterl the Unmaker,9806753,1452637,2987033,0,0,0,0,0,1133651,0,4232827,0,0,0,0,0,0,603,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,4,Sterl the Unmaker,6534550,1223534,0,0,0,0,0,0,0,0,4195087,1115907,0,0,0,0,0,21,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,5,Sterl the Unmaker,5180270,0,0,0,40168,0,860196,0,0,31310,4107669,0,98064,0,42861,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,0,Mohaca the Gale,10552443,0,119225,438338,1311603,327331,97175,94467,42323,2964305,0,0,1077392,1197741,871355,2010258,0,0,0,34,888,0,0,0,0
Link,6b9nqrr,28,1,Takedar the Reborn,5680439,0,0,0,2085384,361820,665231,131619,0,51204,1269670,338835,768923,0,0,7750,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,2,Mohaca the Gale,4641057,0,637,0,0,0,0,0,0,0,0,0,0,0,2111104,2528837,0,0,0,0,97,0,337,0,42
Link,6b9nqrr,28,3,Sterl the Unmaker,5491337,0,0,0,0,0,9783,510675,0,0,2811497,0,1359532,0,0,0,799642,0,0,0,0,0,0,0,206
Link,6b9nqrr,28,4,Sterl the Unmaker,3932319,0,0,0,0,0,0,0,0,0,3932216,0,0,0,0,0,0,103,0,0,0,0,0,0,0
Link,6b9nqrr,28,5,Sterl the Unmaker,6389235,1170534,0,0,0,0,0,0,0,1126039,1167817,0,0,0,1176830,0,1748013,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,24,0,Mohaca the Gale,5542927,4308423,76467,420,1680,4367,60664,523505,567399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
