WarDaveEagle,455dxkk,24,0,Takedar the Reborn,19032307,5521328,1930348,855261,901943,706825,88772,419967,353265,5115756,2234191,50495,335367,0,518784,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,24,1,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,24,2,Lojak the Fissure,10256362,5769589,2384321,343335,448891,258159,32761,393002,626301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,24,3,Lojak the Fissure,18744040,2209822,5302385,329071,740310,412870,74134,790834,822757,0,7350106,382948,0,327679,0,0,0,1119,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,24,4,Lojak the Fissure,9473368,0,36326,311986,427209,0,766,423193,0,5374149,2286230,0,0,227405,0,0,386101,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,0,Takedar the Reborn,8916485,1917238,2101223,100939,21257,364905,674167,3538202,198550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,1,Terro the Seeker,8039351,0,4985054,34915,0,6983,478144,14245,27932,2065853,0,0,426222,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,2,Lojak the Fissure,16964704,0,1788921,0,0,0,0,6009314,0,1925941,3641506,491058,0,298807,0,2382222,426931,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,3,Lojak the Fissure,8561681,0,0,0,0,0,0,1833016,0,0,1745445,466699,0,393169,0,1748276,2375075,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,4,Lojak the Fissure,8354254,0,0,0,0,0,0,6632569,0,0,1721685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,0,Takedar the Reborn,14328381,307684,2983833,824394,369178,709582,242,2710863,339498,1453800,0,3753307,394582,480173,0,0,0,560,173,507,0,0,0,0,0
Link,6b9nqrr,24,1,Terro the Seeker,1323210,1323210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,2,Lojak the Fissure,11406266,290196,4921229,382360,199602,215063,253100,250359,2122528,0,0,0,1513906,0,0,1252956,0,0,56,0,4235,0,0,672,0
Link,6b9nqrr,24,3,Lojak the Fissure,13381930,350246,3164545,236221,494739,314944,35028,1943059,857625,0,3570657,331685,0,388075,0,0,1695077,24,0,0,0,0,0,0,0
Link,6b9nqrr,24,4,Lojak the Fissure,8262961,0,0,0,1799502,0,14476,0,0,0,5358706,384914,0,0,0,275157,430044,72,0,0,0,86,0,0,0
Sir Tap a Lot,ybd48dk,24,0,Takedar the Reborn,7300645,0,0,60300,44364,79976,127118,0,0,1709573,3068704,0,0,0,0,266615,1943991,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,1,Terro the Seeker,14254499,6132732,152682,129302,418828,144436,223030,170613,48725,2798997,4035149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,2,Lojak the Fissure,7428284,0,0,0,0,0,169782,0,0,0,5018632,1299924,204443,362033,0,372386,0,0,503,0,0,579,0,0,0
Sir Tap a Lot,ybd48dk,24,3,Lojak the Fissure,7813611,0,0,0,131013,0,224762,402403,349151,0,6176185,253223,0,276871,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,4,Lojak the Fissure,7268579,0,0,0,57895,0,31689,0,0,0,456130,112564,0,0,0,6304943,305355,0,0,0,0,0,0,0,0
