Link,6b9nqrr,28,0,Mohaca the Gale,5680699,0,57977,0,0,95135,0,0,0,0,0,0,2713858,0,2573719,121908,117928,0,0,0,169,0,0,0,0
Link,6b9nqrr,28,1,Takedar the Reborn,11372040,1980868,1218230,1309112,62985,1216637,74020,113434,0,0,1233794,0,0,1481380,2603907,0,77626,0,0,42,0,0,0,0,0
Link,6b9nqrr,28,2,Mohaca the Gale,5844209,0,80206,0,90420,375078,161907,0,359616,0,0,1597500,2063454,0,0,81533,1034491,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,3,Lojak the Fissure,5771884,0,0,0,0,0,0,0,0,0,1337986,1493461,0,1165783,233780,0,1540575,0,0,296,0,0,0,0,0
Link,6b9nqrr,28,4,Takedar the Reborn,11563248,2015191,1402430,1269010,96422,1280414,236562,0,69836,75623,1346663,484252,2541876,0,669426,75451,0,0,0,0,84,0,0,0,0
RedCrash,q47bdm5,27,0,Mohaca the Gale,6134450,1301275,0,0,0,0,0,3640596,0,0,0,1192578,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,27,1,Takedar the Reborn,6243427,1383724,219,585736,0,222405,0,4051342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,27,2,Mohaca the Gale,11059207,0,0,0,545539,0,744916,3744833,447447,1345021,0,0,4301,0,1002996,0,3224150,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,27,3,Lojak the Fissure,7210702,1320506,1237141,181576,0,1242550,0,1939999,0,0,0,35734,0,0,0,1253193,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,27,4,Takedar the Reborn,9386824,1339406,0,0,2111593,1113581,521559,0,2122449,0,2142851,4834,219,0,30328,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,0,Mohaca the Gale,4423883,0,0,0,0,912270,0,0,0,0,0,0,0,294653,788960,0,2427943,0,0,55,0,0,0,0,0
Sherlock,mnegm22,28,1,Takedar the Reborn,5191137,4123709,1067428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,2,Mohaca the Gale,4911217,3906436,0,0,0,0,0,0,1004780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,3,Lojak the Fissure,10650200,1550638,3689256,0,0,0,1172475,0,0,907741,2374268,0,0,0,920,0,954605,294,0,0,0,0,0,0,0
Sherlock,mnegm22,28,4,Takedar the Reborn,7633044,2497429,1092993,0,0,405615,0,0,0,797,3575531,30268,0,0,30409,0,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,0,Mohaca the Gale,4795617,0,17935,0,0,0,0,0,0,0,0,0,0,711586,1337467,566191,2161667,42,0,112,63,0,551,0,0
Xeno,9g94ry,24,1,Takedar the Reborn,5489519,0,1405089,0,175679,172788,145905,0,0,3217657,0,181873,0,0,0,190525,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,2,Mohaca the Gale,5622019,0,10283,0,905311,199627,224669,0,155107,3243729,0,733653,0,0,0,149637,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,3,Lojak the Fissure,11171533,3281076,119522,164549,1460732,153811,214694,134916,199490,0,3066334,0,0,0,2376320,0,0,84,0,0,0,0,0,0,0
Xeno,9g94ry,24,4,Takedar the Reborn,5396979,0,1396144,149534,169271,152798,173150,0,0,3024286,0,0,0,0,0,131032,200760,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,0,Mohaca the Gale,4921456,1308593,91027,219816,61416,709449,83350,2272524,175276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,1,Takedar the Reborn,4740277,1341640,220806,128857,136289,98601,158597,0,0,0,0,0,0,0,0,52155,2603329,0,0,0,0,0,0,0,0
