Link,6b9nqrr,32,0,Takedar the Reborn,5474644,1859742,1202604,1261366,50989,843404,89481,78254,88801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,32,1,Mohaca the Gale,5549469,1215400,60351,1188105,2022149,829756,44230,125851,63624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,32,2,Sterl the Unmaker,9319516,1088444,1184903,0,0,0,0,0,3179984,0,3866183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,32,3,Takedar the Reborn,6507116,45361,47215,427587,108384,321353,173860,117343,0,61138,1222365,2980893,87100,806317,0,0,108194,0,0,0,0,0,0,0,0
Link,6b9nqrr,32,4,Mohaca the Gale,5503468,0,46559,0,0,0,112440,12850,0,0,0,1356873,79429,841926,0,2995860,57529,0,0,0,0,0,0,0,0
Link,6b9nqrr,32,5,Mohaca the Gale,10178302,3009640,39715,1355330,72321,634499,81791,88874,90353,0,0,0,0,0,1484435,3320820,0,0,0,0,41,0,455,0,20
RedCrash,q47bdm5,28,0,Takedar the Reborn,5373448,2862751,213,544,639,483768,0,1652529,373001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,1,Mohaca the Gale,10143726,1195984,748,0,0,510581,0,2283914,1797661,0,0,0,0,1227024,0,2686160,438916,0,0,889,0,1844,0,0,0
RedCrash,q47bdm5,28,2,Sterl the Unmaker,3805108,426,1205121,0,0,0,0,0,0,0,2598488,0,0,0,0,0,0,1072,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,3,Takedar the Reborn,7248883,1278959,1680848,0,0,0,0,0,0,0,1162889,0,0,531127,0,2592578,0,0,0,149,0,2330,0,0,0
RedCrash,q47bdm5,28,4,Mohaca the Gale,6957282,1130848,0,0,0,200944,0,4368154,0,1238602,0,1191,0,17541,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,5,Mohaca the Gale,5840898,0,426,0,0,813718,0,3768948,0,1230032,0,0,0,27772,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,32,0,Takedar the Reborn,4525214,0,196223,146858,337114,766433,97647,920490,70987,1099746,0,0,9700,0,0,880011,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,32,1,Mohaca the Gale,7580060,1180292,26169,178709,169386,866196,181706,1718837,162824,0,0,0,0,0,39890,2038855,1017172,0,0,0,18,0,0,0,0
Sir Tap a Lot,ybd48dk,32,2,Sterl the Unmaker,5649728,272132,405608,237083,99253,259352,75936,364792,142725,0,3792423,0,0,0,0,0,0,419,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,32,3,Takedar the Reborn,4010172,0,0,0,0,0,39131,668545,0,306512,1081810,71891,73225,716859,0,0,1052139,0,0,0,0,0,0,0,56
Sir Tap a Lot,ybd48dk,32,4,Mohaca the Gale,3958417,0,42867,231407,0,750270,95336,937294,1845179,23942,0,0,32118,0,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,32,5,Mohaca the Gale,8411441,2003591,127457,175852,204394,681056,183395,798983,245978,350778,0,0,0,1330354,1164645,1073207,68606,300,0,1090,357,140,0,0,1248
Purky DeStRoYeR,d2e2mx,32,0,Takedar the Reborn,7946026,2127895,930937,0,0,0,0,0,1054564,0,968077,645151,684239,0,12625,1099811,420960,54,0,0,201,0,0,726,779
Purky DeStRoYeR,d2e2mx,32,1,Mohaca the Gale,3701876,0,428,0,0,0,0,0,0,0,0,0,0,0,10279,0,3691168,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,32,2,Sterl the Unmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,32,3,Takedar the Reborn,4162160,2133535,980171,0,0,0,940,0,1047512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,32,4,Mohaca the Gale,7838716,2139063,41521,0,0,0,1333,0,1893486,0,0,0,1420009,27866,1206924,1078739,29753,18,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,32,5,Mohaca the Gale,7619130,0,75715,0,0,0,276711,0,0,2103346,0,27866,305436,60394,1146424,1016821,2606226,0,0,0,186,0,0,0,0
Sherlock,mnegm22,30,0,Takedar the Reborn,5740300,0,0,0,0,0,0,0,0,0,3644476,0,0,0,0,1000962,1094860,0,0,0,0,0,0,0,0
Sherlock,mnegm22,30,1,Mohaca the Gale,1754119,876047,0,0,0,0,0,0,878071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,30,2,Sterl the Unmaker,5668446,0,0,0,514080,0,1472917,0,0,0,3652359,0,0,0,28403,0,0,685,0,0,0,0,0,0,0
Sherlock,mnegm22,30,3,Takedar the Reborn,5508832,934120,0,509230,0,1466401,0,404,857654,877163,859149,4707,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,30,4,Mohaca the Gale,3556823,0,0,0,0,0,2063536,0,0,0,0,0,644400,0,0,0,848853,32,0,0,0,0,0,0,0
Sherlock,mnegm22,30,5,Mohaca the Gale,5923261,0,0,0,0,0,0,0,2086933,947338,0,0,0,0,0,0,2888989,0,0,0,0,0,0,0,0
APTX 4869,e47ex9p,32,0,Takedar the Reborn,6196787,735408,688705,0,1913895,0,0,0,0,0,746641,1289774,237225,0,584953,0,0,0,0,0,183,0,0,0,0
APTX 4869,e47ex9p,32,1,Mohaca the Gale,3874061,776939,16597,0,0,0,0,0,0,0,0,0,0,28918,1063674,61412,1926519,0,0,0,0,0,0,0,0
APTX 4869,e47ex9p,32,2,Sterl the Unmaker,815989,0,0,0,0,0,0,0,0,0,815989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APTX 4869,e47ex9p,32,3,Takedar the Reborn,6273628,817209,0,47004,839264,981265,0,0,0,755201,727224,0,2106458,0,0,0,0,0,0,0,0,0,0,0,0
APTX 4869,e47ex9p,32,4,Mohaca the Gale,3361421,0,13599,0,0,35893,29567,19625,0,730989,0,1086751,851709,0,0,0,593285,0,0,0,0,0,0,0,0
APTX 4869,e47ex9p,32,5,Mohaca the Gale,6499713,801960,20859,32536,2321969,26726,40258,19367,19883,0,0,471305,853058,1297274,40109,31485,522918,0,0,0,0,0,0,0,0
Yoth Soggoth,7qg33km,27,0,Takedar the Reborn,3730407,1879466,1604129,0,0,0,0,29287,217524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
