WarDaveEagle,455dxkk,28,0,Mohaca the Gale,12591655,4238016,19707,0,310341,75779,3003079,1386949,0,414664,0,1566316,0,0,1568123,0,0,8677,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,28,1,Sterl the Unmaker,10381512,4262344,1388996,0,431529,0,2438768,0,0,0,1859781,0,0,0,0,0,0,91,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,28,2,Lojak the Fissure,10818270,4013499,1511839,0,0,1116216,22365,0,0,4150899,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0
WarDaveEagle,455dxkk,28,3,Mohaca the Gale,14356938,3931332,78038,0,309351,0,4238764,0,23622,4016495,0,0,1616541,0,142792,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,0,Mohaca the Gale,12167599,1526458,185,661601,0,387558,0,2620475,1566235,0,0,0,0,606893,0,484655,4313535,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,1,Sterl the Unmaker,8036645,0,1779839,0,0,0,0,0,1620426,1527295,3109083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,2,Lojak the Fissure,13359750,1448359,3144468,601809,0,1949794,0,2644744,2050717,1519855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,3,Mohaca the Gale,13975649,1504492,558,1307143,0,939950,0,5390205,3299740,1533558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,0,Mohaca the Gale,13549051,1314238,260641,2078783,2418447,447868,150413,2013645,115973,0,0,0,2765871,1074995,0,652694,255475,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,1,Sterl the Unmaker,6582992,0,0,0,0,0,0,0,0,299537,4120605,0,0,0,0,0,2162850,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,2,Lojak the Fissure,12667698,87624,2902107,2027473,265535,1090755,253601,313401,3972930,107943,0,0,0,0,0,0,1646325,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,3,Mohaca the Gale,13351995,1310998,250854,3355462,127461,1207339,195172,340140,3891113,0,0,759288,831531,0,1082632,0,0,0,0,0,0,0,0,0,0
