Link,6b9nqrr,28,0,Takedar the Reborn,9097150,1192822,1098438,2056454,58857,296658,44607,61026,79303,0,0,0,1874488,346489,1987568,0,0,334,0,0,100,0,0,0,0
Link,6b9nqrr,28,1,Lojak the Fissure,5402424,1637006,1105921,415442,23351,310377,55421,41410,1813492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,2,Jukk the Overseer,10060734,1197596,1041865,69289,132851,146776,128327,294404,2354095,0,1005124,0,0,0,0,3690403,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,28,3,Lojak the Fissure,9779816,0,1217133,398339,63517,301551,113023,1854870,90605,1055403,1129339,970295,0,895417,123888,1566431,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,26,0,Takedar the Reborn,8919735,2912615,1265852,0,1220061,0,1474499,0,0,0,0,0,1243958,0,802546,0,202,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,26,1,Lojak the Fissure,4427377,0,0,0,276404,409492,725980,17394,0,0,2836761,0,0,158718,0,0,0,0,0,2624,0,0,0,0,0
RedCrash,q47bdm5,26,2,Jukk the Overseer,8854342,1141057,2288212,0,0,0,1033,563542,550541,1618283,1212588,0,0,0,0,1388758,90324,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,26,3,Lojak the Fissure,6634448,0,2414075,0,890698,0,318711,0,0,1113829,1370145,0,0,339405,0,184895,0,1357,0,35,0,467,0,826,0
Xeno,9g94ry,24,0,Takedar the Reborn,4421174,0,0,0,175279,425149,184276,127392,0,1236883,1231432,1040761,0,0,0,0,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,1,Lojak the Fissure,4205711,2556087,164242,356770,345412,134405,166079,210424,272289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,2,Jukk the Overseer,4488575,0,1030154,0,0,0,0,0,0,2296023,0,0,0,0,0,0,1162397,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,3,Lojak the Fissure,13059708,1283461,1169082,149437,958783,207616,511750,149437,175631,0,3679489,145175,959043,849042,2230352,443287,147016,216,0,59,59,0,766,0,0
Razgriz,36en7n2,24,0,Takedar the Reborn,4053830,2095318,1076549,0,0,0,1229,0,0,0,0,0,0,0,0,0,880732,0,0,0,0,0,0,0,0
Razgriz,36en7n2,24,1,Lojak the Fissure,7671166,2291022,987264,93128,77055,35504,694789,68319,93506,0,2154857,0,1175633,0,0,0,0,86,0,0,0,0,0,0,0
Razgriz,36en7n2,24,2,Jukk the Overseer,3764348,1842266,1005938,0,172,0,1808,0,914163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Razgriz,36en7n2,24,3,Lojak the Fissure,7836443,2067888,1967321,0,0,796636,0,0,0,0,1930078,1074500,0,0,0,0,0,17,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,28,0,Takedar the Reborn,6444256,1681737,790333,0,0,0,0,869934,0,975697,1201312,0,0,0,0,0,925025,215,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,28,1,Lojak the Fissure,5957594,0,767456,0,0,0,0,0,0,1602778,1844011,0,0,0,0,772893,970280,173,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,28,2,Jukk the Overseer,4223088,0,0,0,0,0,0,0,940675,1629521,803450,0,0,0,0,0,849440,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,28,3,Lojak the Fissure,6526902,0,803555,0,0,0,0,0,0,1669651,796441,179709,0,621900,0,1636310,818513,0,0,819,0,0,0,0,0
Ilinux9,9nygd7q,24,0,Takedar the Reborn,3822367,0,1098400,0,0,840536,0,0,0,861116,1022313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilinux9,9nygd7q,24,1,Lojak the Fissure,11354786,929994,2569756,78016,643426,28304,153948,43489,82966,0,3458899,0,58323,771136,2334102,200864,0,1556,0,0,0,0,0,0,0
Ilinux9,9nygd7q,24,2,Jukk the Overseer,3737114,0,0,0,0,0,0,0,0,982885,960728,0,0,0,0,870744,921280,0,0,0,0,0,0,0,1474
Ilinux9,9nygd7q,24,3,Lojak the Fissure,3761976,0,0,0,0,0,837999,0,0,366,2923610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,0,Takedar the Reborn,7199338,975934,285557,42536,77184,1337339,94791,485103,755237,0,916090,79117,0,2415,0,1824693,323336,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,1,Lojak the Fissure,4695803,0,158931,152427,14351,922669,95485,580025,0,931649,0,0,0,0,0,864911,975350,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,2,Jukk the Overseer,6760471,971427,306110,97996,144981,883317,110846,2535477,94592,1241792,222254,0,0,0,0,0,151675,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,3,Lojak the Fissure,3806638,0,167714,101448,24021,527041,77676,1677222,0,970978,0,0,0,0,0,224446,36087,0,0,0,0,0,0,0,0
Torque,bdeq37w,28,0,Takedar the Reborn,5639445,890362,0,0,0,0,0,0,735633,1767918,2245531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
