WarDaveEagle,455dxkk,24,0,Takedar the Reborn,23746041,7234279,2880175,736477,987850,647360,375094,495380,197895,6900124,3030924,0,0,0,260478,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,24,1,Lojak the Fissure,24604008,6920741,3434069,351129,436783,750393,0,703797,338448,7124764,3260884,397428,334883,0,315855,0,232733,1867,0,0,0,0,226,0,0
WarDaveEagle,455dxkk,24,2,Mohaca the Gale,23365478,2045386,93020,471872,0,406413,0,808198,336481,8012667,0,1330949,552960,6314171,446172,0,2545286,0,0,0,0,0,1898,0,0
RedCrash,q47bdm5,24,0,Takedar the Reborn,20406976,3052315,5639596,3769082,234923,2067408,374825,296898,522111,2441326,2008486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,1,Lojak the Fissure,21505477,2624023,2125890,642229,487429,332891,0,9668580,507225,0,2144993,0,0,0,398153,0,2574059,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,24,2,Mohaca the Gale,21688113,0,43487,556828,0,290543,0,9211880,2506313,2652255,0,0,518334,0,512993,1327527,4067946,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,0,Takedar the Reborn,19957216,719614,0,2109911,641930,477482,0,2182126,0,7314048,5095029,242656,0,0,835267,0,339123,0,0,0,0,0,0,0,25
Link,6b9nqrr,24,1,Lojak the Fissure,20842699,0,5872258,295432,241005,604317,0,1399334,222741,2760877,2610729,3107495,142368,27267,527424,2721075,310293,51,0,0,0,0,25,0,0
Link,6b9nqrr,24,2,Mohaca the Gale,20606094,0,62359,0,0,0,0,547993,2713228,0,0,603343,5642495,829505,0,10207142,0,0,0,0,0,0,25,0,0
Sir Tap a Lot,ybd48dk,24,0,Takedar the Reborn,17545413,1869456,3723629,384609,146364,454911,118328,485884,2027110,2166293,6132384,0,0,0,36441,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,1,Lojak the Fissure,18887853,7693466,804360,145899,212639,646246,254241,874361,328298,0,6090883,677914,364073,0,0,0,795466,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,24,2,Mohaca the Gale,18847062,0,86729,0,0,205703,0,2076077,684764,7649193,0,752049,335328,2920168,337275,0,3799771,0,0,0,0,0,0,0,0
Arius,mqn7rmr,23,0,Takedar the Reborn,17805221,2090273,5588496,0,0,0,1950955,0,0,2031780,0,0,6143558,0,0,0,0,0,0,0,0,0,157,0,0
Arius,mqn7rmr,23,1,Lojak the Fissure,18558994,1982261,5666115,0,0,0,1945628,0,0,0,7171168,0,0,0,0,0,1793819,0,0,0,0,0,0,0,0
Arius,mqn7rmr,23,2,Mohaca the Gale,15465475,2135267,3236,0,3060165,0,2872891,0,0,0,0,0,0,0,1324617,6069298,0,0,0,0,0,0,0,0,0
[LK]SouthrnStyle,pq3ynb,12,0,Takedar the Reborn,16866763,6330956,852435,1864917,634927,1830857,0,4477472,0,0,0,0,0,0,365691,0,509503,0,0,0,0,0,0,0,0
[LK]SouthrnStyle,pq3ynb,12,1,Lojak the Fissure,34899773,3816138,8806705,2419038,3232225,4269933,1047659,4627300,1636958,700466,4342858,0,0,0,0,0,0,0,0,0,0,0,488,0,0
[LK]SouthrnStyle,pq3ynb,12,2,Mohaca the Gale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,23,0,Takedar the Reborn,17364638,5135136,261284,777574,841452,599568,538667,1152199,610934,4954368,1685155,0,0,0,355865,0,452430,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,23,1,Lojak the Fissure,17271185,5262454,1781416,0,0,0,0,1605748,0,0,1773949,3086536,0,0,1615200,0,2145879,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,23,2,Mohaca the Gale,15432851,0,580,0,0,0,0,351923,377805,3696286,0,3271248,219940,430415,463233,0,6621417,0,0,0,0,0,0,0,0
Sherlock,mnegm22,22,0,Takedar the Reborn,8891283,3803602,1740380,0,0,0,0,0,0,0,0,0,0,0,0,0,3347301,0,0,0,0,0,0,0,0
Sherlock,mnegm22,22,1,Lojak the Fissure,22763641,14397554,3464037,0,0,0,0,0,0,0,1748260,0,3153789,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,22,2,Mohaca the Gale,17590518,3940709,0,0,0,0,0,3955344,1682189,0,0,0,0,0,3452957,0,4559317,0,0,0,0,0,0,0,0
Ilinux9,9nygd7q,17,0,Takedar the Reborn,15797305,1793771,1795774,0,0,0,2166201,0,1766166,2151572,0,447351,3212683,439969,1472973,550791,0,0,49,0,0,0,0,0,0
Ilinux9,9nygd7q,17,1,Lojak the Fissure,11213686,0,0,736947,0,0,2185946,0,1084351,1789559,2088339,171852,3156689,0,0,0,0,0,0,0,0,0,0,0,0
Ilinux9,9nygd7q,17,2,Mohaca the Gale,13079348,2015908,63660,40828,4030806,78852,3041001,39270,2777434,0,0,0,0,0,991584,0,0,0,0,0,0,0,0,0,0
Lokbeth,wb6g5mw,24,0,Takedar the Reborn,12338732,1615881,4010784,271948,11281,2529508,0,214136,478577,1777800,280739,685617,0,434099,28204,0,0,0,43,0,0,0,0,0,108
Lokbeth,wb6g5mw,24,1,Lojak the Fissure,13176698,0,526682,56592,513762,28992,0,64231,574474,2186654,2001682,0,0,1534525,2871154,2685623,132323,0,0,0,0,0,0,0,0
Lokbeth,wb6g5mw,24,2,Mohaca the Gale,13443070,0,5115,0,0,1403397,0,1472912,0,1971668,0,2811809,3034393,93157,98941,2047595,503883,0,0,0,0,0,0,0,195
Yoth Soggoth,7qg33km,24,0,Takedar the Reborn,16040354,3435359,2635635,754553,588699,748697,454076,866389,322646,3168411,2568940,0,0,0,253799,0,243145,0,0,0,0,0,0,0,0
Yoth Soggoth,7qg33km,24,1,Lojak the Fissure,11339779,0,2212061,0,431697,0,0,0,168432,2247781,3172967,0,408290,897556,49251,909358,838429,189,0,135,0,0,3626,0,0
Yoth Soggoth,7qg33km,24,2,Mohaca the Gale,11373980,3592512,124628,687443,148405,504640,0,637397,348697,0,0,1156418,1170413,1066169,930734,216870,781243,3066,0,0,1176,0,4161,0,0
nino1h,3pwp5n,24,0,Takedar the Reborn,12514416,1290131,1658424,10765,0,1262521,2064223,0,1282085,1264604,3681662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nino1h,3pwp5n,24,1,Lojak the Fissure,12597620,0,1689415,0,0,0,0,0,1279719,3569895,1836405,0,99323,127248,0,367918,3627692,0,0,0,0,0,0,0,0
