WarDaveEagle,455dxkk,28,0,Mohaca the Gale,7929082,6298540,0,0,187574,0,1442967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,28,1,Sterl the Unmaker,18241966,9060011,1843139,0,221064,0,1617202,0,1651199,1373228,2315549,0,0,0,160571,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,28,2,Mohaca the Gale,10863434,0,272844,206728,0,0,1620643,0,0,4193610,0,0,1677619,0,0,2890747,0,1242,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,28,3,Lojak the Fissure,21882187,5153472,4106,416814,18927,1306973,0,0,0,1594954,11641772,1692685,0,0,48627,0,0,3829,0,0,0,0,22,0,0
RedCrash,q47bdm5,28,0,Mohaca the Gale,10185260,0,6605,0,504291,462730,0,2930900,1984154,0,0,780389,271089,0,552971,2691955,0,170,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,1,Sterl the Unmaker,12622791,1871364,1695797,0,0,0,0,0,1534153,0,7521476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,2,Mohaca the Gale,7617525,0,21412,442101,692367,520982,626527,4476595,386394,451144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,28,3,Lojak the Fissure,23369116,1753877,8981240,874705,929630,1096206,565767,611423,752567,1857770,1621215,1629756,2242283,452290,0,0,0,73,0,0,307,0,0,0,0
Link,6b9nqrr,24,0,Mohaca the Gale,14895388,0,317254,1525196,104052,1286345,0,731897,1199073,193761,0,5673969,2631691,756520,164189,0,311436,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,1,Sterl the Unmaker,7638648,0,0,0,0,0,0,0,0,1534443,4375884,0,0,0,427930,0,1298146,0,0,0,0,0,2244,0,0
Link,6b9nqrr,24,2,Mohaca the Gale,7410562,0,128041,1748148,0,652870,124742,138536,0,0,0,0,4354354,0,0,0,263867,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,3,Lojak the Fissure,16614105,3647150,2283745,780263,219878,671276,114491,1705583,1959882,0,4715332,0,0,0,285366,0,231135,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,27,0,Mohaca the Gale,13228808,4918299,366341,0,1161564,0,0,0,0,0,0,0,0,3324826,0,662105,2794484,0,0,0,0,1187,0,0,0
SlimShady,rmyygq8,27,1,Sterl the Unmaker,6928522,1593442,0,67292,269167,59098,295007,51648,239274,0,1856043,0,0,0,2497547,0,0,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,27,2,Mohaca the Gale,12764556,0,149288,126470,1356897,610300,0,266910,0,4682192,0,258026,0,379631,4491943,0,442849,0,0,0,45,0,0,0,0
