WarDaveEagle,455dxkk,32,0,Takedar the Reborn,8600096,4744750,1985405,0,78833,0,1791107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,32,1,Takedar the Reborn,17003362,9760804,3559399,0,118428,0,3564728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,32,2,Terro the Seeker,7504495,4557777,1367996,0,278223,0,1300498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,32,3,Takedar the Reborn,17362514,6647509,1870449,0,8359,0,138872,0,1865172,2800148,4032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarDaveEagle,455dxkk,32,4,Lojak the Fissure,15331811,1266593,56036,140916,0,0,140228,0,0,5250325,6574442,0,174927,205946,272280,0,1248641,1473,0,0,0,0,0,0,0
RedCrash,q47bdm5,32,0,Takedar the Reborn,15503159,1666945,1672075,0,0,45374,1580046,0,0,1688380,1607750,4515906,0,0,0,2726324,0,0,0,0,0,0,0,354,0
RedCrash,q47bdm5,32,1,Takedar the Reborn,7494633,4204841,0,1665899,0,0,0,0,0,0,1623893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,32,2,Terro the Seeker,7052396,0,0,0,0,0,0,0,0,1425146,4152021,0,0,0,0,0,1475227,0,0,0,0,0,0,0,0
RedCrash,q47bdm5,32,3,Takedar the Reborn,9398583,1644498,1662857,0,0,0,649,1701692,2655039,1733820,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
RedCrash,q47bdm5,32,4,Lojak the Fissure,20170655,0,5872495,1608549,0,0,0,722257,1697134,1721995,337612,4511713,0,0,0,3698896,0,0,0,0,0,0,0,0,0
Ilinux9,9nygd7q,31,0,Takedar the Reborn,6538510,0,0,0,0,0,0,0,0,0,1416253,0,0,0,5122257,0,0,0,0,0,0,0,0,0,0
Ilinux9,9nygd7q,31,1,Takedar the Reborn,13876779,0,1442616,0,0,0,0,0,5593698,0,1496119,4169639,0,0,1174331,0,0,0,0,374,0,0,0,0,0
Ilinux9,9nygd7q,31,2,Terro the Seeker,6224594,0,0,0,0,0,0,0,0,1269475,2562267,0,0,0,0,0,2392851,0,0,0,0,0,0,0,0
Ilinux9,9nygd7q,31,3,Takedar the Reborn,12123146,0,1402386,0,0,0,0,1873196,0,0,0,1345321,3735505,61080,0,3702775,0,0,0,2880,0,0,0,0,0
Ilinux9,9nygd7q,31,4,Lojak the Fissure,12992416,0,1483078,0,0,0,2142594,0,0,1325499,1593437,0,0,2068081,2787915,1590879,0,0,0,0,0,0,930,0,0
Sherlock,mnegm22,28,0,Takedar the Reborn,7472796,0,0,0,0,0,0,0,3370531,0,4102265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,1,Takedar the Reborn,14438171,0,1446475,0,0,25060,0,6233225,0,6733409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,2,Terro the Seeker,6664263,0,0,0,0,0,0,2732739,0,3931523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,3,Takedar the Reborn,13153722,1349298,2527264,0,0,1670292,1621903,0,0,0,5984963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock,mnegm22,28,4,Lojak the Fissure,7833227,1469773,0,0,0,2415869,0,0,0,0,3902333,0,23653,0,21597,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,0,Takedar the Reborn,14476020,4151360,255862,169696,431716,155930,144932,103473,0,4684859,0,1104441,354034,961331,0,0,1954635,0,44,3700,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,1,Takedar the Reborn,6729584,413764,5557620,210097,177824,111671,172953,0,0,0,0,0,0,0,0,85652,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,2,Terro the Seeker,6555866,4075333,1617288,141976,116171,66374,130499,205366,202855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,3,Takedar the Reborn,6987261,4391344,0,230887,412848,160541,298565,0,0,0,1493074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sir Tap a Lot,ybd48dk,28,4,Lojak the Fissure,13795342,7949304,352242,263736,192616,244705,308009,268876,298342,0,0,0,0,0,0,0,3917509,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,0,Takedar the Reborn,15668203,194090,204606,217405,2043479,210589,206612,2725217,3508461,396893,4468381,407780,0,429063,0,0,654248,0,1060,0,0,0,283,26,0
Link,6b9nqrr,24,1,Takedar the Reborn,7847839,212696,470320,1246887,215975,1113959,236465,0,0,0,1955029,0,0,2396452,0,0,0,0,0,0,0,0,0,0,53
Link,6b9nqrr,24,2,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,3,Takedar the Reborn,15638824,0,5914875,3816256,295900,495943,245422,0,0,377546,2147239,326040,0,0,0,0,2019600,0,0,0,0,0,0,0,0
Link,6b9nqrr,24,4,Lojak the Fissure,7676673,2977991,1767244,1594301,241654,161309,127395,233535,0,0,0,0,0,0,0,0,573240,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,0,Takedar the Reborn,7639915,0,0,1123499,328294,2192938,0,0,0,374338,3222259,0,0,0,398557,0,0,0,0,0,0,0,0,0,26
Xeno,9g94ry,24,1,Takedar the Reborn,14811722,362372,2905967,468864,559276,1696507,603341,501050,0,7714342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,2,Terro the Seeker,6857535,0,0,14395,18188,7025,0,10754,0,847786,2992050,0,0,0,1993680,0,973655,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,3,Takedar the Reborn,13010335,408243,0,563866,714146,236641,1697593,0,0,259976,3325575,0,0,1216458,4527244,60589,0,0,0,0,0,0,0,0,0
Xeno,9g94ry,24,4,Lojak the Fissure,1810768,264546,245545,203947,259420,196435,184156,245550,211164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,24,0,Takedar the Reborn,6744148,1273687,4065816,0,0,0,0,0,0,0,0,0,0,0,0,1404645,0,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,24,1,Takedar the Reborn,6914095,3899230,0,147227,361647,0,552186,0,0,0,1797373,0,0,156429,0,0,0,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,24,2,Terro the Seeker,6336718,0,0,0,0,0,4831,0,0,3600919,1311580,0,0,0,0,0,1419386,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,24,3,Takedar the Reborn,6675666,1409056,3987269,89388,80186,165631,103848,151496,0,0,0,0,0,0,0,0,688789,0,0,0,0,0,0,0,0
SlimShady,rmyygq8,24,4,Lojak the Fissure,13279055,3547273,4392546,0,0,0,0,0,0,3978131,0,0,0,0,0,1361103,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,24,0,Takedar the Reborn,12893328,1420864,3777514,0,0,0,0,0,0,22056,0,0,2919009,3408038,0,1345043,0,0,86,21,0,432,262,0,0
Purky DeStRoYeR,d2e2mx,24,1,Takedar the Reborn,6804190,0,0,2129428,1315476,0,0,0,0,0,1392753,459400,0,1507132,0,0,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,24,2,Terro the Seeker,5794927,1181151,3407349,0,0,0,0,0,1206426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,24,3,Takedar the Reborn,6414547,1397600,0,0,3659742,0,0,0,0,0,1357204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purky DeStRoYeR,d2e2mx,24,4,Lojak the Fissure,6296390,3702938,1346960,0,1246492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juice,y6w95en,32,0,Takedar the Reborn,9425746,1444413,557628,1278614,0,761320,0,2926180,0,2447852,9736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juice,y6w95en,32,1,Takedar the Reborn,4169269,0,0,0,1189560,0,63043,0,0,2902188,0,0,0,0,14459,0,0,0,18,0,0,0,0,0,0
Juice,y6w95en,32,2,Terro the Seeker,8860883,780028,587,0,0,0,10614,0,3609165,0,743783,0,0,0,0,3716704,0,0,0,0,0,0,0,0,0
Juice,y6w95en,32,3,Takedar the Reborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juice,y6w95en,32,4,Lojak the Fissure,13904239,120986,141878,130099,96771,68335,105091,3905541,3958540,840938,3847375,0,0,688412,0,0,0,0,0,0,0,267,0,0,0
Lokbeth,wb6g5mw,28,0,Takedar the Reborn,9753948,1286846,3262060,19385,24425,9886,35087,34634,387946,3160255,0,0,1532961,0,0,0,0,0,457,0,0,0,0,0,0
Lokbeth,wb6g5mw,28,1,Takedar the Reborn,4898331,50241,0,0,1230190,0,365093,0,0,27056,3027997,197751,0,0,0,0,0,0,0,0,0,0,0,0,0
Lokbeth,wb6g5mw,28,2,Terro the Seeker,9334243,0,3034007,77929,106619,102548,27447,836514,0,367660,2906209,0,0,0,48075,1353637,473594,0,0,0,0,0,0,0,0
Lokbeth,wb6g5mw,28,3,Takedar the Reborn,4616639,0,0,0,0,427557,0,0,0,79932,0,3591794,82193,329899,105262,0,0,0,0,0,0,0,0,0,0
Lokbeth,wb6g5mw,28,4,Lojak the Fissure,4990069,0,1416913,50694,57479,53898,42968,35312,0,3332780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
MasterC,yg7y2qg,28,0,Takedar the Reborn,5186179,150557,1185073,140078,138350,122374,127215,230535,0,74031,0,0,277939,0,0,1432467,1307555,0,0,0,0,0,0,0,0
MasterC,yg7y2qg,28,1,Takedar the Reborn,9180124,226025,4702138,266276,457277,265519,266740,182176,1434000,0,0,0,0,0,0,1379924,0,0,0,0,0,0,0,0,44
MasterC,yg7y2qg,28,2,Terro the Seeker,9016271,0,0,41975,28280,51736,44014,11714,0,4535071,2725930,0,0,0,140063,156461,1281023,0,0,0,0,0,0,0,0
MasterC,yg7y2qg,28,3,Takedar the Reborn,4623605,0,0,0,0,0,0,0,0,1179364,0,0,889248,1801437,751477,0,0,0,0,0,2077,0,0,0,0
MasterC,yg7y2qg,28,4,Lojak the Fissure,4558619,0,1028439,0,0,0,0,0,0,2424852,0,0,0,0,0,0,1105328,0,0,0,0,0,0,0,0
Poohdu,q6d34g,28,0,Takedar the Reborn,8872948,901011,2648990,0,0,0,0,0,1058058,2476598,0,0,1788288,0,0,0,0,0,0,0,0,0,0,0,0
Poohdu,q6d34g,28,1,Takedar the Reborn,4829436,0,1020177,0,0,0,0,0,0,0,1014219,0,0,0,0,2795039,0,0,0,0,0,0,0,0,0
